gauge_id,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc
DE910430,0.0,100.0,0.0,0.0,0.0,91.14,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910460,0.0,100.0,0.0,0.0,0.0,17.84,0.0,0.0,0.0,0.0,0.0,82.16,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910500,0.0,100.0,0.0,0.0,0.0,69.2,0.0,0.0,0.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910530,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910560,0.0,100.0,0.0,0.0,0.0,50.49,0.0,0.0,0.0,0.0,0.0,49.51,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910570,0.0,100.0,0.0,0.0,0.0,84.45,0.0,0.0,0.0,0.0,0.0,15.55,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910580,0.0,100.0,0.0,0.0,0.0,68.82,0.0,0.0,0.0,0.0,0.0,31.18,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910610,22.81,53.09,24.1,0.0,0.0,2.85,47.02,0.0,0.0,0.0,0.0,3.22,22.81,2.27,21.82,39.84,6.26,15.3,38.6,98.91,0.0,1.09,93.74,6.26,65.19,0.0,10.11,22.43,1.8,0.47,0.0,0.0,0.0,0.0
DE910620,0.0,43.9,56.1,0.0,0.0,0.48,38.67,0.0,0.0,0.0,0.0,4.74,0.0,9.38,46.72,46.72,14.61,0.0,38.67,100.0,0.0,0.0,85.39,14.61,90.62,0.0,0.0,0.0,9.01,0.37,0.0,0.0,0.0,0.0
DE910630,3.97,3.34,92.69,0.0,0.0,0.75,0.69,3.97,0.0,0.0,0.0,1.9,0.0,11.96,80.73,84.7,14.61,0.0,0.69,100.0,0.0,0.0,85.39,14.61,88.04,0.0,0.0,0.0,11.39,0.57,0.0,0.0,0.0,0.0
DE910640,9.88,35.33,54.8,0.0,0.0,0.69,29.73,0.83,0.0,0.0,0.0,4.91,9.04,9.18,45.61,51.94,14.35,10.0,23.71,99.57,0.0,0.43,85.65,14.35,75.48,0.21,6.99,8.2,8.82,0.31,0.0,0.0,0.0,0.0
DE910650,0.0,80.82,19.18,0.0,0.0,0.0,79.5,0.0,0.0,0.0,0.0,1.32,0.0,8.57,10.61,10.99,9.51,0.0,79.5,99.62,0.0,0.38,90.49,9.51,91.43,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0
DE910660,0.0,64.46,35.54,0.0,0.0,0.0,64.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,35.54,0.0,0.0,64.46,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910670,34.38,48.72,16.9,0.0,0.0,0.2,46.52,8.57,0.17,0.0,0.0,2.0,25.64,8.98,7.92,44.83,0.2,11.88,43.09,100.0,0.0,0.0,99.8,0.2,59.84,2.03,3.54,28.25,0.0,0.0,6.34,0.0,0.0,0.0
DE910680,42.24,25.82,31.94,0.0,0.0,0.83,19.49,9.35,27.84,0.0,0.0,5.49,5.06,21.59,10.35,59.62,4.56,27.26,8.56,100.0,0.0,0.0,95.44,4.56,54.38,9.44,15.6,10.07,3.1,0.0,7.41,0.0,0.0,0.0
DE910690,56.72,14.44,28.84,0.0,0.11,0.13,5.35,42.25,7.27,0.0,0.0,8.84,7.2,0.0,28.84,61.28,0.0,38.28,0.45,100.0,0.0,0.0,100.0,0.0,8.18,15.43,13.77,55.27,7.35,0.0,0.0,0.0,0.0,0.0
DE910700,56.21,16.68,27.11,0.0,0.11,0.12,6.53,40.48,6.78,0.0,0.0,9.92,8.95,0.1,27.01,59.67,0.13,39.79,0.42,100.0,0.0,0.0,99.87,0.13,7.86,14.4,15.92,53.9,7.92,0.0,0.0,0.0,0.0,0.0
DE910710,19.15,33.01,47.85,0.0,0.0,20.4,0.59,5.78,12.61,0.0,0.0,12.02,0.75,39.84,8.01,43.31,24.52,32.17,0.0,100.0,0.0,0.0,75.48,24.52,42.69,24.7,6.79,11.19,14.63,0.0,0.0,0.0,0.0,0.0
DE910720,12.88,6.2,80.92,0.0,0.0,0.0,0.0,8.87,4.0,0.0,0.0,6.2,0.0,0.0,80.92,60.98,6.12,32.9,0.0,100.0,0.0,0.0,93.88,6.12,54.23,1.05,0.07,40.65,4.0,0.0,0.0,0.0,0.0,0.0
DE910730,15.65,18.15,66.19,0.0,0.0,0.45,3.88,1.6,13.6,0.0,0.0,13.82,0.45,65.42,0.77,71.45,8.95,18.84,0.76,100.0,0.0,0.0,91.05,8.95,23.32,19.36,8.55,33.48,15.28,0.0,0.01,0.0,0.0,0.0
DE910750,39.54,31.93,28.53,0.0,0.0,7.3,4.07,1.12,37.05,0.0,0.0,20.56,1.37,22.31,6.22,66.72,24.99,7.8,0.48,100.0,0.0,0.0,75.01,24.99,30.22,9.68,5.43,18.2,36.47,0.0,0.0,0.0,0.0,0.0
DE910770,90.85,0.91,8.24,0.0,0.0,0.0,0.18,0.27,90.39,0.0,0.0,0.73,0.19,0.25,7.99,98.7,0.0,1.3,0.0,100.0,0.0,0.0,100.0,0.0,5.57,2.26,0.91,0.88,90.39,0.0,0.0,0.0,0.0,0.0
DE910780,4.85,34.68,60.47,0.0,0.0,6.8,0.0,3.43,1.42,0.0,0.0,27.88,0.0,60.47,0.0,37.23,6.8,55.97,0.0,100.0,0.0,0.0,93.2,6.8,8.22,56.58,6.7,3.43,25.07,0.0,0.0,0.0,0.0,0.0
DE910790,0.0,79.48,20.52,0.0,0.0,79.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,0.0,20.52,79.48,0.0,0.0,100.0,0.0,0.0,20.52,79.48,79.48,0.78,0.0,0.0,19.74,0.0,0.0,0.0,0.0,0.0
DE910800,26.01,68.65,5.33,0.0,0.0,43.68,2.67,0.78,25.23,0.0,0.0,22.31,0.0,3.45,1.89,28.42,65.64,5.95,0.0,100.0,0.0,0.0,34.36,65.64,83.12,6.42,2.25,1.58,6.62,0.01,0.0,0.0,0.0,0.0
DE910810,16.14,80.55,3.31,0.0,0.0,55.92,1.65,0.49,15.66,0.0,0.0,22.97,0.0,2.14,1.17,17.63,78.68,3.69,0.0,100.0,0.0,0.0,21.32,78.68,89.52,3.98,1.4,0.98,4.11,0.01,0.0,0.0,0.0,0.0
DE910820,0.0,100.0,0.0,0.0,0.0,99.68,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910830,11.4,86.25,2.36,0.0,0.0,60.77,1.17,0.34,11.05,0.0,0.0,24.31,0.0,1.53,0.83,12.45,84.92,2.61,0.02,100.0,0.0,0.0,15.08,84.92,92.6,2.81,0.99,0.69,2.9,0.0,0.0,0.0,0.0,0.0
DE910840,3.89,82.51,4.82,0.0,0.0,47.48,0.0,1.52,2.37,0.0,0.0,35.03,0.0,4.82,0.0,6.74,82.96,1.52,0.0,91.22,0.0,0.0,8.27,82.96,82.94,0.0,0.0,1.52,6.76,0.0,0.0,0.0,8.78,0.0
DE910850,35.6,22.75,41.66,0.0,0.0,14.93,4.61,12.71,12.41,0.0,0.0,3.2,10.49,26.52,15.14,61.6,19.31,17.66,1.42,90.58,0.0,9.42,80.69,19.31,60.34,22.29,9.92,7.46,0.0,0.0,0.0,0.0,0.0,0.0
DE910860,35.34,23.31,41.35,0.0,0.0,14.9,4.58,12.61,12.32,0.0,0.0,3.83,10.41,26.32,15.03,61.15,19.9,17.54,1.41,90.65,0.0,9.35,80.1,19.9,60.63,22.13,9.84,7.4,0.0,0.0,0.0,0.0,0.0,0.0
DE910870,35.34,23.31,41.35,0.0,0.0,14.9,4.58,12.61,12.32,0.0,0.0,3.83,10.41,26.32,15.03,61.15,19.9,17.54,1.41,90.65,0.0,9.35,80.1,19.9,60.63,22.13,9.84,7.4,0.0,0.0,0.0,0.0,0.0,0.0
DE910880,0.0,100.0,0.0,0.0,0.0,83.46,0.0,0.0,0.0,0.0,0.0,16.54,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910890,0.0,100.0,0.0,0.0,0.0,62.76,0.0,0.0,0.0,0.0,0.0,37.24,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910910,78.33,17.98,3.69,0.0,0.0,9.71,0.0,2.96,0.71,0.0,0.0,8.27,74.67,1.45,2.24,81.39,17.98,0.64,0.0,99.62,0.0,0.38,82.02,17.98,41.47,57.74,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE910920,83.24,15.25,1.52,0.0,0.0,9.23,0.0,3.97,0.35,0.0,0.0,6.01,78.91,0.9,0.62,84.26,15.25,0.5,0.0,97.44,0.0,2.56,84.75,15.25,72.18,27.39,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0
DE910960,70.1,26.15,3.74,0.0,0.0,14.18,0.95,13.92,2.73,0.0,0.0,11.02,53.45,2.58,1.17,72.81,25.03,2.15,0.0,85.65,2.15,12.2,74.97,25.03,70.9,26.91,1.68,0.43,0.0,0.0,0.08,0.0,0.0,0.0
DE910990,55.27,30.69,14.04,0.0,0.0,13.54,7.61,22.48,1.99,0.0,0.0,9.54,30.8,11.22,2.82,71.26,21.96,6.54,0.24,89.8,1.02,9.19,78.04,21.96,50.78,42.0,5.56,1.58,0.03,0.0,0.04,0.0,0.0,0.0
DE911000,15.57,35.51,48.92,0.0,0.0,2.13,0.1,5.33,8.95,0.0,0.0,33.29,1.28,46.01,2.9,58.08,10.21,31.7,0.0,100.0,0.0,0.0,89.79,10.21,20.18,26.96,31.16,16.37,5.33,0.0,0.0,0.0,0.0,0.0
DE911010,13.13,53.57,33.3,0.0,0.0,5.36,0.0,13.13,0.0,0.0,0.0,48.21,0.0,33.3,0.0,46.43,11.86,41.71,0.0,100.0,0.0,0.0,88.14,11.86,8.69,3.16,41.71,33.3,13.13,0.0,0.0,0.0,0.0,0.0
DE911020,17.72,53.03,29.25,0.0,0.0,7.34,3.36,5.42,10.53,0.0,0.0,42.34,1.77,25.05,4.2,45.83,36.18,17.98,0.0,100.0,0.0,0.0,63.82,36.18,24.7,30.13,17.63,24.01,3.53,0.0,0.0,0.0,0.0,0.0
DE911030,27.78,42.32,29.9,0.0,0.0,7.23,2.49,4.14,22.33,0.0,0.0,32.61,1.31,25.33,4.57,56.73,29.83,13.45,0.0,100.0,0.0,0.0,70.17,29.83,37.28,22.58,13.08,24.45,2.62,0.0,0.0,0.0,0.0,0.0
DE911040,27.45,56.58,15.97,0.0,0.0,1.21,22.57,3.78,9.72,0.0,0.0,32.79,13.95,14.37,1.6,36.92,21.31,41.77,0.0,100.0,0.0,0.0,78.69,21.31,32.63,5.05,35.27,23.27,3.78,0.0,0.0,0.0,0.0,0.0
DE911050,27.52,43.96,28.53,0.0,0.0,8.86,3.77,3.22,22.26,0.0,0.0,31.33,2.04,25.31,3.22,54.81,31.89,13.3,0.0,100.0,0.0,0.0,68.11,31.89,44.59,22.56,12.48,18.4,1.98,0.0,0.0,0.0,0.0,0.0
DE911060,34.79,42.0,23.21,0.0,0.0,12.38,4.36,12.68,8.58,0.0,0.0,25.26,13.54,20.67,2.53,55.4,31.89,12.62,0.1,95.78,0.42,3.8,68.11,31.89,48.66,30.32,12.09,7.95,0.97,0.0,0.02,0.0,0.0,0.0
DE911070,22.69,59.66,17.65,0.0,0.0,26.07,2.66,7.89,6.53,0.0,0.0,30.93,8.26,15.86,1.79,38.62,53.5,7.82,0.06,97.43,0.26,2.31,46.5,53.5,65.28,20.37,7.37,6.38,0.59,0.0,0.01,0.0,0.0,0.0
DE911100,0.0,100.0,0.0,0.0,0.0,94.91,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911110,0.0,100.0,0.0,0.0,0.0,81.86,0.0,0.0,0.0,0.0,0.0,18.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911120,0.0,100.0,0.0,0.0,0.0,89.92,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911130,52.36,21.96,25.67,0.0,0.0,0.77,0.44,48.59,2.71,0.0,0.0,20.75,1.06,22.46,3.22,60.57,20.65,18.55,0.23,100.0,0.0,0.0,79.35,20.65,26.21,51.47,18.4,3.83,0.09,0.0,0.0,0.0,0.0,0.0
DE911140,33.24,27.06,39.7,0.0,0.0,11.34,0.23,28.79,3.94,0.0,0.0,15.49,0.52,38.18,1.51,63.54,25.52,10.83,0.11,100.0,0.0,0.0,74.48,25.52,30.8,53.75,12.82,1.82,0.81,0.0,0.0,0.0,0.0,0.0
DE911160,18.86,58.96,22.18,0.0,0.0,30.26,0.13,16.42,2.16,0.0,0.0,28.58,0.28,21.35,0.83,35.89,58.12,5.93,0.06,100.0,0.0,0.0,41.88,58.12,61.01,30.54,7.01,1.0,0.44,0.0,0.0,0.0,0.0,0.0
DE911180,38.28,35.56,26.15,0.0,0.0,34.31,0.43,10.58,26.84,0.0,0.0,0.83,0.86,24.17,1.99,61.71,36.76,1.29,0.25,100.0,0.0,0.0,63.24,36.76,64.4,31.32,0.99,1.26,2.03,0.0,0.0,0.0,0.0,0.0
DE911190,0.0,100.0,0.0,0.0,0.0,92.85,0.0,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911200,0.0,100.0,0.0,0.0,0.0,75.17,0.0,0.0,0.0,0.0,0.0,24.83,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911210,0.0,100.0,0.0,0.0,0.0,85.1,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911230,0.68,92.8,6.52,0.0,0.0,27.98,0.0,0.0,0.68,0.0,0.0,64.82,0.0,6.52,0.0,7.2,92.8,0.0,0.0,100.0,0.0,0.0,7.2,92.8,93.48,6.48,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911240,11.34,39.52,49.14,0.0,0.0,2.01,30.93,1.81,0.0,0.0,0.0,6.58,9.52,5.25,43.89,55.19,2.01,31.5,11.3,100.0,0.0,0.0,97.99,2.01,51.74,1.18,27.19,19.28,0.61,0.0,0.0,0.0,0.0,0.0
DE911260,31.68,65.59,2.73,0.0,0.0,0.0,43.92,0.02,0.0,0.0,0.0,21.68,31.66,0.95,1.78,10.87,0.95,88.18,0.0,99.39,0.0,0.61,99.05,0.95,0.61,0.0,66.77,31.66,0.97,0.0,0.0,0.0,0.0,0.0
DE911270,19.93,23.73,56.34,0.0,0.0,0.0,21.56,2.65,0.0,0.0,0.0,2.17,17.29,2.04,54.3,73.26,0.34,11.0,15.4,100.0,0.0,0.0,99.66,0.34,68.06,1.36,10.31,17.62,2.65,0.0,0.0,0.0,0.0,0.0
DE911280,15.23,40.88,43.88,0.0,0.0,3.7,26.31,3.16,0.6,0.0,0.0,10.87,11.47,11.8,32.08,53.08,4.24,31.27,11.42,99.96,0.0,0.04,95.76,4.24,45.03,2.72,26.52,23.54,2.19,0.0,0.0,0.0,0.0,0.0
DE911290,17.21,41.27,41.52,0.0,0.0,4.77,26.21,2.82,3.08,0.0,0.0,10.29,11.31,14.63,26.89,51.55,5.37,32.38,10.7,99.97,0.0,0.03,94.63,5.37,42.7,2.74,27.31,24.93,2.31,0.01,0.0,0.0,0.0,0.0
DE911310,74.23,2.6,23.17,0.0,0.0,0.0,2.07,73.76,0.0,0.0,0.0,0.53,0.47,0.0,23.17,97.4,0.0,1.93,0.67,100.0,0.0,0.0,100.0,0.0,97.54,0.28,1.51,0.68,0.0,0.0,0.0,0.0,0.0,0.0
DE911320,36.06,0.06,63.88,0.0,0.0,0.04,0.0,36.06,0.0,0.0,0.0,0.02,0.0,0.0,63.88,99.94,0.06,0.0,0.0,100.0,0.0,0.0,99.94,0.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911330,48.22,9.17,42.61,0.0,0.0,2.99,5.22,44.21,0.0,0.0,0.0,0.96,4.01,0.0,42.61,90.44,3.18,4.32,2.06,100.0,0.0,0.0,96.82,3.18,91.67,0.02,3.54,4.77,0.0,0.0,0.0,0.0,0.0,0.0
DE911340,12.17,19.52,68.31,0.0,0.0,0.01,19.52,2.75,0.0,0.0,0.0,0.0,9.42,0.0,68.31,80.48,0.01,3.02,16.5,100.0,0.0,0.0,99.99,0.01,87.56,0.0,3.02,9.42,0.0,0.0,0.0,0.0,0.0,0.0
DE911350,83.45,12.1,4.45,0.0,0.0,12.1,0.0,6.67,0.0,0.0,0.0,0.0,76.77,4.45,0.0,83.45,12.1,4.45,0.0,96.89,0.0,3.11,87.9,12.1,85.79,9.76,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0
DE911360,75.44,13.06,11.5,0.0,0.0,12.92,0.12,14.76,0.0,0.0,0.0,0.02,60.68,10.6,0.9,76.34,12.94,10.6,0.12,92.04,0.0,7.96,87.06,12.94,78.58,10.83,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0
DE911370,49.38,10.53,40.09,0.0,0.0,3.34,6.28,45.98,0.0,0.0,0.0,0.91,3.4,0.01,40.08,89.3,3.83,2.67,4.19,100.0,0.0,0.0,96.17,3.83,93.92,0.07,2.27,3.74,0.0,0.0,0.01,0.0,0.0,0.0
DE911380,57.65,13.33,29.02,0.0,0.0,8.11,4.69,30.14,0.0,0.0,0.0,0.52,27.51,4.49,24.53,82.1,8.41,5.98,3.51,96.63,0.0,3.37,91.59,8.41,87.62,4.62,1.28,1.99,0.0,0.0,4.49,0.0,0.0,0.0
DE911390,57.11,13.1,29.78,0.0,0.0,3.76,8.95,11.04,0.0,0.0,0.0,0.4,46.08,28.81,0.97,56.42,3.76,37.98,1.85,100.0,0.0,0.0,96.24,3.76,48.64,4.27,7.5,10.79,0.0,0.0,28.81,0.0,0.0,0.0
DE911400,58.71,19.87,21.41,0.0,0.0,14.18,4.73,9.12,0.0,0.0,0.0,0.96,49.59,15.49,5.92,64.09,15.12,19.28,1.51,97.6,0.0,2.4,84.88,15.12,75.46,2.75,3.3,3.0,0.06,0.0,15.43,0.0,0.0,0.0
DE911410,57.09,14.76,28.15,0.0,0.0,9.49,4.64,25.86,0.0,0.0,0.0,0.63,31.23,6.47,21.68,78.61,9.94,8.36,3.09,96.85,0.0,3.15,90.06,9.94,85.53,4.21,1.64,2.15,0.01,0.0,6.46,0.0,0.0,0.0
DE911420,54.83,16.27,28.9,0.0,0.0,9.58,5.44,24.64,0.01,0.0,0.0,1.25,30.18,6.71,22.19,77.19,10.06,9.1,3.65,97.01,0.0,2.99,89.94,10.06,84.18,4.01,2.51,3.1,0.06,0.0,6.14,0.0,0.0,0.0
DE911430,2.94,89.7,7.35,0.0,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.0,2.94,0.84,6.51,9.45,0.84,0.0,89.7,100.0,0.0,0.0,99.16,0.84,96.22,0.0,0.0,2.94,0.84,0.0,0.0,0.0,0.0,0.0
DE911440,12.18,60.01,27.82,0.0,0.0,2.51,52.62,0.59,0.0,0.0,0.0,4.88,11.59,2.52,25.3,36.63,3.02,24.0,36.35,100.0,0.0,0.0,96.98,3.02,64.22,2.0,21.68,11.59,0.51,0.0,0.0,0.0,0.0,0.0
DE911450,14.8,69.89,15.32,0.0,0.0,2.47,64.74,0.15,2.91,0.0,0.0,2.68,11.74,2.44,12.88,28.32,2.95,9.68,59.05,100.0,0.0,0.0,97.05,2.95,77.32,1.95,8.51,11.74,0.49,0.0,0.0,0.0,0.0,0.0
DE911460,41.58,44.46,13.96,0.0,0.0,3.6,8.46,7.43,29.98,0.0,0.0,32.4,4.17,11.16,2.8,46.04,4.05,45.66,4.24,100.0,0.0,0.0,95.95,4.05,41.08,17.79,25.95,11.94,3.25,0.0,0.0,0.0,0.0,0.0
DE911470,25.89,29.94,44.18,0.0,0.0,5.5,5.54,6.66,8.98,0.0,0.0,18.9,10.25,22.81,21.36,59.5,7.22,32.58,0.7,100.0,0.0,0.0,92.78,7.22,33.1,9.57,27.57,21.43,8.32,0.0,0.0,0.0,0.0,0.0
DE911480,34.55,31.4,34.05,0.0,0.0,7.44,16.64,12.02,4.19,0.0,0.0,7.31,18.34,11.15,22.91,61.63,8.49,20.94,8.93,98.78,0.0,1.22,91.51,8.49,62.4,4.2,15.18,13.84,1.84,0.0,2.53,0.0,0.0,0.0
DE911490,30.7,27.58,41.72,0.0,0.0,0.38,3.57,1.84,27.54,0.0,0.0,23.63,1.32,38.3,3.42,73.46,1.84,21.78,2.92,100.0,0.0,0.0,98.16,1.84,34.02,19.76,8.54,3.35,34.33,0.0,0.0,0.0,0.0,0.0
DE911520,28.53,50.76,20.72,0.0,0.0,13.47,0.1,11.6,16.56,0.0,0.0,37.19,0.36,20.37,0.35,35.67,22.76,41.56,0.01,100.0,0.0,0.0,77.24,22.76,35.98,35.75,5.17,11.97,11.13,0.0,0.0,0.0,0.0,0.0
DE911530,33.86,33.23,32.91,0.0,0.0,7.81,15.61,11.75,6.06,0.0,0.0,9.81,16.05,12.77,20.14,59.22,10.02,22.67,8.09,98.98,0.0,1.02,89.98,10.02,58.93,7.58,15.67,13.12,2.51,0.04,2.15,0.0,0.0,0.0
DE911540,45.93,32.49,21.58,0.0,0.0,7.01,0.0,5.12,40.81,0.0,0.0,25.48,0.0,13.84,7.74,64.22,16.19,19.59,0.0,100.0,0.0,0.0,83.81,16.19,62.37,11.67,7.08,15.25,3.63,0.0,0.0,0.0,0.0,0.0
DE911560,76.53,12.8,10.67,0.0,0.0,5.65,0.11,7.84,1.3,0.0,0.0,7.04,67.39,9.98,0.68,78.83,12.17,8.83,0.18,97.61,0.0,2.39,87.83,12.17,74.32,16.15,8.83,0.7,0.0,0.0,0.0,0.0,0.0,0.0
DE911570,42.28,29.61,28.11,0.0,0.0,18.81,6.79,9.61,5.39,0.0,0.0,4.01,27.28,16.97,11.14,61.26,18.81,15.97,3.96,99.63,0.0,0.37,81.19,18.81,63.33,14.98,14.18,6.38,0.0,0.0,1.12,0.0,0.0,0.0
DE911580,48.96,30.33,20.71,0.0,0.0,20.07,6.79,16.32,0.05,0.0,0.0,3.47,32.6,8.28,12.43,61.11,22.2,13.61,3.08,99.86,0.0,0.14,77.8,22.2,79.36,0.77,5.99,7.61,0.63,0.0,5.63,0.0,0.0,0.0
DE911600,27.46,28.49,44.04,0.0,0.0,0.74,2.46,1.82,20.68,0.0,0.0,25.29,4.97,42.92,1.13,60.08,0.74,38.68,0.5,100.0,0.0,0.0,99.26,0.74,21.92,34.95,36.35,4.97,1.82,0.0,0.0,0.0,0.0,0.0
DE911610,31.71,33.42,34.86,0.0,0.0,0.66,8.23,6.42,11.89,0.0,0.0,24.53,13.41,26.53,8.34,55.72,1.46,40.35,2.46,100.0,0.0,0.0,98.54,1.46,26.09,21.49,37.11,13.23,2.05,0.0,0.03,0.0,0.0,0.0
DE911620,49.22,25.42,25.37,0.0,0.0,7.54,4.68,15.85,7.41,0.0,0.0,13.19,25.95,17.13,8.24,64.06,14.3,19.05,2.59,99.39,0.0,0.61,85.7,14.3,54.7,14.85,16.7,8.51,4.2,0.0,1.04,0.0,0.0,0.0
DE911630,70.07,3.37,26.56,0.0,0.0,0.53,0.25,54.04,1.36,0.0,0.0,2.59,14.67,11.21,15.34,90.7,4.28,5.02,0.0,100.0,0.0,0.0,95.72,4.28,67.36,1.91,4.81,22.64,3.29,0.0,0.0,0.0,0.0,0.0
DE911640,48.28,26.12,25.61,0.0,0.0,7.34,4.37,16.02,8.3,0.0,0.0,14.41,23.95,16.96,8.65,63.79,15.79,18.1,2.32,99.45,0.0,0.55,84.21,15.79,56.15,13.74,15.81,9.38,3.98,0.0,0.93,0.0,0.0,0.0
DE911650,25.97,13.42,60.61,0.0,0.0,3.74,0.96,0.0,25.92,0.0,0.0,8.72,0.05,60.61,0.0,83.59,9.12,6.33,0.96,100.0,0.0,0.0,90.88,9.12,36.05,58.21,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE911660,14.8,24.55,60.65,0.0,0.0,7.28,0.0,4.91,7.52,0.0,0.0,17.27,2.36,60.15,0.5,64.41,27.39,4.18,4.02,100.0,0.0,0.0,72.61,27.39,34.36,37.39,1.1,2.37,24.78,0.0,0.0,0.0,0.0,0.0
DE911680,27.81,47.71,24.48,0.0,0.0,7.69,0.0,26.35,1.47,0.0,0.0,40.02,0.0,24.48,0.0,12.9,7.69,79.41,0.0,100.0,0.0,0.0,92.31,7.69,9.15,53.07,2.19,26.35,9.24,0.0,0.0,0.0,0.0,0.0
