gauge_id,provider_id,gauge_name,water_body_name,federal_state,gauge_lat,gauge_lon,gauge_easting,gauge_northing,gauge_elev_metadata,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max
DE910460,3736102,Dankern,Mersbach,Niedersachsen,52.797804,7.205346,4132545.0,3302397.0,,36.16,9.38,36.11,17.35,8.21,13.06,15.7,28.42,40.12
DE910500,3813104,Breddenberg,Ohe,Niedersachsen,52.955318,7.619583,4161045.0,3318922.0,,59.9,12.85,55.23,33.81,11.77,15.58,34.04,59.65,89.42
DE910530,3881105,Stedingsmühlen,Soeste,Niedersachsen,52.868731,7.947103,4182771.0,3308619.0,,74.0,41.05,72.14,45.11,27.63,35.94,44.29,57.18,85.26
DE910560,3881127,Kampe,Soeste,Niedersachsen,53.088703,7.820994,4175023.0,3333335.0,,406.94,3.36,413.42,24.8,0.92,5.06,22.31,50.29,85.26
DE910570,3882101,Aschhausen,Halfsteder Bäke,Niedersachsen,53.211858,8.069996,4192067.0,3346564.0,,26.94,9.48,29.1,17.57,6.06,10.66,15.89,31.09,45.27
DE910580,3884115,Ihorst,Große Norderbäke,Niedersachsen,53.255935,7.848621,4177430.0,3351882.0,,52.22,10.04,58.42,10.96,-0.71,4.5,10.11,21.79,42.39
DE910610,4361103,Adelebsen,Schwülme,Niedersachsen,51.572837,9.71725,4301397.0,3162510.0,,40.38,169.9,40.23,262.02,167.27,182.15,249.76,374.27,452.59
DE910620,4364106,Steimke A,Ahle,Niedersachsen,51.643209,9.640351,4296104.0,3170363.0,,79.76,163.39,75.07,311.02,143.08,180.96,309.61,459.4,517.16
DE910630,4364109,Allershausen,Rehbach,Niedersachsen,51.646525,9.658457,4297359.0,3170726.0,,52.91,150.38,53.21,308.08,145.27,185.48,304.25,440.34,505.15
DE910640,4369101,Vernawahlshausen,Schwülme,Niedersachsen,51.626421,9.602712,4293488.0,3168509.0,,280.93,118.46,275.26,285.62,117.93,167.5,276.73,434.71,517.16
DE910650,4389102,Bodenfelde,Reiherbach,Niedersachsen,51.649778,9.550285,4289874.0,3171128.0,,29.65,115.38,30.34,294.87,114.57,168.18,291.89,417.57,465.16
DE910660,4536104,Holzminden,Hasselbach,Niedersachsen,51.818734,9.493463,4286072.0,3189952.0,,15.63,163.89,15.06,389.17,163.16,252.38,397.48,502.13,542.16
DE910670,4538103,Negenborn,Forstbach,Niedersachsen,51.888828,9.556108,4290439.0,3197723.0,,39.29,129.06,41.09,250.39,128.04,164.9,242.78,351.94,456.96
DE910680,4545104,Oelkassen,Lenne,Niedersachsen,51.944184,9.611911,4294313.0,3203860.0,,64.68,126.52,65.23,264.6,126.52,160.79,257.24,388.24,476.69
DE910690,4569105,Bad Pyrmont,Emmer,Niedersachsen,51.976294,9.269767,4270823.0,3207613.0,,473.6,104.25,473.06,216.33,93.34,134.49,202.15,341.14,479.81
DE910700,4569106,Welsede,Emmer,Niedersachsen,52.005058,9.337655,4275517.0,3210769.0,,506.86,87.56,507.06,216.99,81.57,129.86,203.23,344.03,479.81
DE910710,4572113,Afferde,Fluthamel,Niedersachsen,52.10195,9.392969,4279405.0,3221516.0,,179.67,69.87,178.1,164.69,69.05,89.66,145.05,306.3,448.28
DE910720,4589101,Uchtdorf,Exter,Niedersachsen,52.154513,9.095658,4259107.0,3227576.0,,99.06,75.53,98.88,221.32,71.49,108.68,227.47,320.59,404.3
DE910730,4661101,Bifurkation Else,Else (Abltg.aus Hase),Niedersachsen,52.203077,8.255727,4201762.0,3234023.0,,60.12,79.93,60.55,135.85,72.98,86.39,126.79,218.33,316.15
DE910750,4665101,Wetter,Else,Niedersachsen,52.205722,8.405329,4211993.0,3234083.0,,145.48,70.11,128.29,115.68,68.36,75.31,105.38,200.53,310.36
DE910770,4666105,Hoyel,Warmenau,Niedersachsen,52.166665,8.490325,4217712.0,3229614.0,,75.63,72.7,75.63,111.74,62.99,81.38,110.61,144.1,243.37
DE910780,4723104,Achum,Bückeburger Aue,Niedersachsen,52.289417,9.085105,4258574.0,3242595.0,,85.42,60.68,82.94,180.74,56.24,69.45,172.15,307.26,388.6
DE910790,4741102,Volksdorf,Gehle,Niedersachsen,52.348792,9.115896,4260755.0,3249175.0,,30.14,49.01,30.71,84.37,43.85,51.9,63.39,220.96,374.51
DE910800,4765103,Ströhen,Große Aue,Niedersachsen,52.555376,8.71202,4233646.0,3272570.0,,584.53,36.29,640.58,57.36,31.98,38.46,48.47,130.36,328.51
DE910810,4767109,Heide OP,Große Aue,Niedersachsen,52.600707,8.902707,4246654.0,3277402.0,,1015.5,31.24,1032.29,52.63,28.05,35.1,46.81,86.87,328.51
DE910820,4768111,Sieden,Siede,Niedersachsen,52.66138,8.922674,4248107.0,3284133.0,,162.49,35.33,161.53,54.81,31.73,41.17,53.0,74.03,101.01
DE910830,4769112,Steyerberg,Große Aue,Niedersachsen,52.582846,9.061784,4257405.0,3275264.0,,1451.79,26.62,1462.08,50.94,23.7,33.62,46.5,75.54,328.7
DE910840,4785101,Schessinghausen,Steinhuder Meerbach,Niedersachsen,52.590503,9.204335,4267077.0,3276001.0,,278.32,45.32,314.79,48.66,25.9,30.47,44.0,80.66,176.12
DE910850,4813105,Grafhorst 1,Aller,Niedersachsen,52.45004,10.946785,4385368.0,3260494.0,,513.49,61.09,510.68,126.59,12.0,73.7,127.62,184.41,235.04
DE910860,4813107,Grafhorst 2,Aller unterh. Ableitung,Niedersachsen,52.460737,10.926966,4384005.0,3261667.0,,513.69,56.66,514.42,126.09,12.0,72.72,127.29,184.3,235.04
DE910870,4813108,Grafhorst 3,Ableitung in MLK,Niedersachsen,52.460737,10.926966,4384005.0,3261667.0,,513.69,56.66,514.42,126.09,12.0,72.72,127.29,184.3,235.04
DE910880,4813127,Warmenau Kl.A.,Kleine Aller,Niedersachsen,52.459715,10.741468,4371399.0,3261409.0,,143.61,57.88,149.15,78.87,48.86,60.62,76.26,105.71,130.41
DE910890,4816123,Neudorf-Platendorf,Ise,Niedersachsen,52.571974,10.605943,4362082.0,3273815.0,,334.92,54.17,297.85,80.99,53.48,59.92,78.5,109.91,145.58
DE910910,4821118,Oker,Abzucht,Niedersachsen,51.910097,10.475535,4353723.0,3200103.0,,30.89,206.86,25.47,451.15,203.14,238.73,455.85,686.2,770.81
DE910920,4821119,Wöltingerode,Oker,Niedersachsen,51.955565,10.542361,4358284.0,3205194.0,,150.25,148.38,161.03,487.58,144.16,180.12,528.25,754.94,930.12
DE910960,4823104,Schladen,Oker,Niedersachsen,52.031827,10.546006,4358471.0,3213681.0,,358.93,90.93,362.67,405.22,89.5,133.95,416.13,761.12,1125.84
DE910990,4825109,Ohrum,Oker,Niedersachsen,52.121764,10.565559,4359735.0,3223698.0,,806.93,81.07,768.32,296.81,62.68,94.85,198.98,685.71,1141.76
DE911000,4826108,Wendessen,Altenau,Niedersachsen,52.150016,10.59022,4361399.0,3226855.0,,117.16,82.17,112.56,145.79,79.45,87.24,126.33,270.15,344.8
DE911010,4828104,Süpplingen,Schunter,Niedersachsen,52.226735,10.909637,4383154.0,3235616.0,,55.57,106.94,54.22,176.31,104.67,113.98,156.82,280.71,327.29
DE911020,4828120,Glentorf,Schunter,Niedersachsen,52.333364,10.80315,4375747.0,3247395.0,,291.84,86.39,293.01,142.84,78.74,96.5,124.73,265.36,344.23
DE911030,4828126,Hondelage,Schunter,Niedersachsen,52.307477,10.605317,4362286.0,3244384.0,,391.09,72.99,394.98,131.39,68.94,84.38,115.81,250.87,344.23
DE911040,4828132,Niedersickte,Wabe,Niedersachsen,52.211549,10.633488,4364300.0,3233727.0,,39.93,93.97,37.85,190.68,92.38,104.77,157.55,321.82,345.64
DE911050,4828140,Harxbüttel,Schunter,Niedersachsen,52.336405,10.488373,4354288.0,3247543.0,,587.61,63.15,594.51,126.56,61.43,76.92,110.66,259.57,345.64
DE911060,4829102,Groß Schwülper,Oker,Niedersachsen,52.35168,10.430471,4350331.0,3249218.0,,1722.05,64.14,1859.72,189.88,52.25,74.5,122.05,593.52,1141.76
DE911070,4833101,Langlingen,Aller,Niedersachsen,52.559784,10.293902,4340932.0,3272328.0,,3524.69,46.76,3049.4,144.47,35.62,55.93,94.19,534.97,1141.76
DE911100,4836118,Luttern,Lutter,Niedersachsen,52.669472,10.306013,4341701.0,3284537.0,,145.06,61.63,144.37,101.81,54.66,67.17,101.35,136.09,157.02
DE911110,4836128,Beedenbostel,Aschau,Niedersachsen,52.658379,10.251441,4338014.0,3283288.0,,148.19,55.13,145.96,89.42,50.59,64.06,85.58,127.17,158.01
DE911120,4836129,Lachendorf,Lachte,Niedersachsen,52.622176,10.241547,4337358.0,3279257.0,,432.38,48.95,434.23,92.28,44.4,60.36,90.04,132.25,158.01
DE911130,4843105,Broistedt,Fuhse,Niedersachsen,52.190513,10.317069,4342683.0,3231245.0,,181.77,79.24,183.01,120.82,77.12,86.74,108.93,195.25,277.59
DE911140,4845103,Peine,Fuhse,Niedersachsen,52.324712,10.21442,4335619.0,3246152.0,,360.34,65.41,389.35,100.97,61.09,69.84,92.68,175.85,277.59
DE911160,4849104,Wathlingen,Fuhse,Niedersachsen,52.544025,10.167403,4332357.0,3270547.0,,818.08,43.18,711.33,83.68,39.51,46.75,76.22,144.34,277.59
DE911180,4854112,Aligse,Burgdorfer Aue,Niedersachsen,52.40521,9.985928,4320042.0,3255088.0,,178.76,53.68,192.99,69.72,48.28,58.18,67.02,89.47,151.9
DE911190,4863115,Poitzen,Örtze,Niedersachsen,52.897884,10.125037,4329414.0,3309918.0,,200.48,59.74,188.13,89.32,56.76,70.84,89.83,105.88,127.2
DE911200,4866111,Reiningen,Wietze,Niedersachsen,52.917139,10.053876,4324624.0,3312054.0,,159.68,61.71,159.82,86.28,59.48,68.6,84.25,113.68,161.24
DE911210,4869108,Feuerschützenbostel,Örtze,Niedersachsen,52.738845,10.033575,4323267.0,3292213.0,,726.65,41.9,713.5,86.82,40.99,59.48,86.01,117.07,161.24
DE911230,4872128,Wieckenberg,Wietze,Niedersachsen,52.634217,9.843957,4310435.0,3280581.0,,399.44,35.04,340.28,53.34,31.86,37.0,53.11,71.13,118.95
DE911240,4881121,Reckershausen,Leine,Niedersachsen,51.406311,9.930503,4316164.0,3143947.0,,314.14,184.4,318.92,344.88,182.98,228.2,337.1,474.09,532.36
DE911260,4881129,Mariengarten,Dramme,Niedersachsen,51.445612,9.869163,4311903.0,3148325.0,,45.03,202.74,45.64,318.43,198.05,241.19,315.8,397.74,495.42
DE911270,4881137,Gartemühle,Garte,Niedersachsen,51.490718,9.941149,4316912.0,3153337.0,,87.33,161.5,86.9,274.94,159.45,199.78,267.77,373.74,452.89
DE911280,4881142,Göttingen,Leine,Niedersachsen,51.552479,9.917048,4315246.0,3160210.0,,627.81,145.08,632.06,303.2,140.17,168.3,302.88,456.06,532.36
DE911290,4881166,Leineturm,Leine,Niedersachsen,51.706426,9.964573,4318551.0,3177336.0,,984.07,116.35,992.77,277.7,113.94,148.36,277.38,438.48,532.36
DE911310,4882107,Hilkerode,Eller,Niedersachsen,51.5649,10.312461,4342666.0,3161635.0,,95.66,165.29,96.94,269.93,162.99,189.99,265.5,358.7,494.86
DE911320,4882120,Westerode,Nathe,Niedersachsen,51.521251,10.226051,4336689.0,3156757.0,,32.27,167.56,33.25,253.66,162.42,182.48,249.05,342.93,408.05
DE911330,4882122,Rollshausen,Hahle,Niedersachsen,51.571021,10.220034,4336255.0,3162293.0,,180.38,155.13,185.19,259.86,154.43,171.11,243.33,403.51,538.87
DE911340,4882129,Rollshausen S,Suhle,Niedersachsen,51.578289,10.212583,4335736.0,3163100.0,,84.81,154.92,84.4,233.97,152.48,161.48,227.07,339.01,454.22
DE911350,4882168,Hattorf,Sieber,Niedersachsen,51.651187,10.255132,4338657.0,3171220.0,,128.74,186.96,129.15,488.58,182.58,220.93,495.86,798.07,928.18
DE911360,4882171,Lindau O,Oder,Niedersachsen,51.659292,10.129768,4329979.0,3172099.0,,377.12,150.51,379.94,434.02,142.8,188.86,410.28,791.85,930.12
DE911370,4882172,Lindau R,Rhume,Niedersachsen,51.65126,10.123788,4329567.0,3171204.0,,461.41,142.13,466.32,242.67,140.57,158.01,232.9,365.22,538.87
DE911380,4882173,Berka R,Rhume,Niedersachsen,51.684136,10.107106,4328407.0,3174860.0,,890.73,133.69,897.46,321.47,132.22,159.88,260.32,694.62,930.12
DE911390,4882191,Eisdorf,Markau,Niedersachsen,51.769757,10.184534,4333738.0,3184398.0,,37.7,165.72,33.72,308.25,164.3,186.75,283.05,536.9,600.49
DE911400,4882195,Berka  S,Söse,Niedersachsen,51.692704,10.122935,4329500.0,3175816.0,,209.68,133.34,206.77,345.05,132.85,157.12,288.03,656.7,865.96
DE911410,4882196,Elvershausen ,Rhume,Niedersachsen,51.705101,10.085484,4326909.0,3177191.0,,1110.94,128.5,1118.91,324.07,127.05,158.34,262.71,683.21,930.12
DE911420,4882198,Northeim,Rhume,Niedersachsen,51.713956,9.99917,4320942.0,3178173.0,,1171.22,117.76,1176.77,318.0,112.84,155.1,258.38,672.82,930.12
DE911430,4884104,Relliehausen,Ilme,Niedersachsen,51.77657,9.691646,4299717.0,3185184.0,,63.35,174.31,63.09,382.9,173.1,240.29,392.14,494.51,542.64
DE911440,4884108,Dassel,Spüligbach,Niedersachsen,51.80841,9.687639,4299456.0,3188728.0,,37.25,168.51,36.71,354.51,166.73,208.03,346.95,515.43,544.49
DE911450,4884110,Oldendorf,Ilme,Niedersachsen,51.811312,9.770334,4305160.0,3189030.0,,148.42,131.2,147.58,337.12,129.92,163.33,346.92,498.02,544.51
DE911460,4884122,Kuventhal,Krummes Wasser,Niedersachsen,51.844759,9.846942,4310452.0,3192738.0,,61.41,134.65,63.27,242.88,131.41,163.36,228.43,364.29,440.78
DE911470,4885116,Gandersheim,Gande,Niedersachsen,51.868183,10.010572,4321728.0,3195333.0,,95.39,121.18,94.99,205.32,118.39,141.41,196.73,296.18,401.3
DE911480,4885118,Greene,Leine,Niedersachsen,51.863179,9.942229,4317020.0,3194777.0,,2907.88,101.82,2914.42,282.66,98.14,136.99,255.05,547.39,930.12
DE911490,4885133,Godenau,Glene,Niedersachsen,52.008061,9.782885,4306091.0,3210919.0,,38.64,94.57,39.45,211.82,89.87,124.47,205.62,324.65,495.19
DE911520,4885150,Mehle,Saale,Niedersachsen,52.107368,9.697779,4300293.0,3221989.0,,135.96,83.27,137.68,203.67,82.12,103.68,185.04,372.24,472.62
DE911530,4885154,Poppenburg,Leine,Niedersachsen,52.135101,9.762036,4304706.0,3225059.0,,3454.58,78.79,3465.14,268.06,68.29,118.44,243.01,518.67,930.12
DE911540,4885162,Hallerburg,Haller,Niedersachsen,52.172688,9.715757,4301553.0,3229252.0,,104.39,74.86,105.86,159.96,68.09,81.76,120.43,343.15,431.8
DE911560,4886122,Hohenrode,Innerste,Niedersachsen,52.013923,10.362565,4345892.0,3211611.0,,213.68,149.01,212.28,391.75,146.4,179.1,385.72,601.5,758.68
DE911570,4886129,Sehlde,Neile,Niedersachsen,52.022366,10.274825,4339865.0,3212524.0,,59.67,129.28,60.17,243.24,129.01,153.81,211.96,469.55,578.04
DE911580,4886143,Groß Rhüden,Nette,Niedersachsen,51.94113,10.12346,4329490.0,3203456.0,,124.98,133.14,127.75,273.48,128.08,152.18,233.21,525.93,629.81
DE911600,4886164,Östrum,Riehe,Niedersachsen,52.034191,9.999741,4320982.0,3213804.0,,74.2,117.2,73.16,207.3,114.07,136.37,193.29,316.44,389.89
DE911610,4886165,Bad Salzdetfurth,Lamme,Niedersachsen,52.068493,10.013778,4321944.0,3217621.0,,127.08,100.6,127.28,203.96,99.04,128.72,193.86,306.66,389.89
DE911620,4886168,Heinde,Innerste,Niedersachsen,52.102275,10.02549,4322746.0,3221380.0,,896.99,85.44,898.83,245.04,83.35,115.68,200.79,566.26,758.68
DE911630,4886171,Söhre,Beuster,Niedersachsen,52.105961,9.972446,4319112.0,3221790.0,,32.66,87.29,31.73,200.5,86.58,110.54,207.12,285.3,371.25
DE911640,4886175,Groß Giesen,Innerste,Niedersachsen,52.208077,9.890412,4313508.0,3233158.0,,1003.33,67.34,1003.89,233.86,64.92,98.83,194.4,561.05,758.68
DE911650,4886183,Borsumer Paß,Bruchgraben,Niedersachsen,52.229326,9.987143,4320121.0,3235517.0,,115.31,67.17,114.68,97.86,63.49,71.15,90.46,163.55,244.42
DE911660,4887121,Oberricklingen,Ihme,Niedersachsen,52.33164,9.720087,4301918.0,3246938.0,,86.57,69.76,87.04,109.51,52.62,60.21,77.17,292.58,415.6
DE911680,4888121,Rodenberg,Rodenberger Aue,Niedersachsen,52.31721,9.358801,4277275.0,3245488.0,,157.95,68.14,155.91,176.96,65.65,84.3,155.59,339.69,411.8
DE911690,4888137,Düendorf,Südaue,Niedersachsen,52.393114,9.422589,4281692.0,3253897.0,,187.84,49.0,178.26,95.32,32.28,50.49,67.22,275.17,405.53
DE911700,4888139,Wunstorf,Westaue,Niedersachsen,52.428093,9.416897,4281336.0,3257793.0,,568.71,45.48,575.83,112.82,32.28,48.87,76.75,299.37,411.8
DE911710,4889117,Averhoy,Auter,Niedersachsen,52.553143,9.518928,4288369.0,3271657.0,,120.88,37.04,136.22,51.51,26.59,39.33,50.12,68.05,112.63
DE911740,4894107,Tetendorf,Böhme,Niedersachsen,52.970749,9.845148,4310596.0,3318030.0,,110.08,55.76,114.64,84.52,53.02,67.09,83.73,105.48,137.83
DE911750,4894119,Brock,Böhme,Niedersachsen,52.885482,9.749746,4304153.0,3308559.0,,284.94,54.75,285.37,81.76,40.31,56.99,80.2,112.23,163.62
DE911770,4894136,Hollige,Böhme,Niedersachsen,52.815398,9.551865,4290784.0,3300825.0,,536.4,25.1,530.77,75.76,22.03,49.56,74.99,104.56,163.62
DE911780,4896111,Lichtenhorst,Alpe,Niedersachsen,52.741409,9.404046,4280749.0,3292663.0,,163.8,33.72,167.78,35.71,19.06,23.41,32.26,54.43,100.96
DE911840,4922106,Steimke H,Hache,Niedersachsen,52.895556,8.831475,4242359.0,3310284.0,,84.03,38.26,84.09,52.46,19.88,37.29,52.03,69.74,87.19
DE911850,4922107,Barrien,Hache,Niedersachsen,52.951263,8.827094,4242165.0,3316487.0,,109.62,13.86,103.79,49.83,9.58,26.74,51.02,68.64,87.19
DE911860,4922109,Weyhe,Hache,Niedersachsen,52.976742,8.864955,4244754.0,3319281.0,,113.79,8.76,109.66,47.87,7.47,15.46,50.6,68.27,87.19
DE911870,4926109,Kirchseelte II,Klosterbach,Niedersachsen,52.95807,8.684363,4232587.0,3317408.0,,107.84,13.62,99.65,45.32,13.33,23.63,45.46,61.23,88.58
DE911880,4928107,Holzkamp,Delme,Niedersachsen,53.00301,8.572317,4225157.0,3322551.0,,102.76,13.26,98.63,43.87,12.82,25.76,43.7,58.63,77.98
DE911890,4941106,Wümme,Wümme,Niedersachsen,53.244089,9.612502,4295129.0,3348505.0,,93.08,38.56,86.83,68.65,33.19,38.99,60.25,109.15,174.1
DE911900,4941115,Lauenbrück F,Fintau,Niedersachsen,53.195269,9.563625,4291833.0,3343091.0,,95.64,31.65,105.97,54.37,29.11,35.15,50.32,89.71,138.78
DE911910,4941116,LauenbrücK B75,Wümme,Niedersachsen,53.201163,9.532575,4289762.0,3343760.0,,247.02,29.12,233.09,56.87,26.63,33.62,50.13,101.77,174.1
DE911920,4942104,Westervesede Veerse,Veerse,Niedersachsen,53.136511,9.542532,4290381.0,3336561.0,,61.49,29.19,64.68,60.43,29.0,34.45,59.64,94.38,127.9
DE911930,4942108,Veerse,Veerse,Niedersachsen,53.141365,9.501199,4287619.0,3337120.0,,109.74,26.97,120.16,52.43,24.91,31.52,45.42,89.72,127.9
DE911940,4943104,Rotenburg,Wümme,Niedersachsen,53.122029,9.411948,4281628.0,3335013.0,,463.78,25.56,463.44,50.03,18.06,27.63,43.58,95.49,174.1
DE911950,4944110,Hastedt,Rodau,Niedersachsen,53.077799,9.442562,4283640.0,3330075.0,,137.25,23.4,137.14,46.41,15.57,28.72,45.39,69.94,98.78
DE911960,4944120,Worth,Wiedau,Niedersachsen,53.09271,9.443909,4283743.0,3331733.0,,149.79,23.95,138.78,58.78,19.79,30.24,55.99,92.22,121.63
DE911970,4945108,Hellwege,Wümme,Niedersachsen,53.075661,9.205593,4267756.0,3329985.0,,892.73,11.76,881.14,48.51,7.31,24.2,43.66,89.94,174.1
DE911980,4945122,Sottrum,Wieste,Niedersachsen,53.110957,9.215768,4268481.0,3333905.0,,92.88,16.32,93.19,30.94,15.22,21.47,29.24,45.17,76.99
DE911990,4946102,Schnakenmühlen,Wörpe,Niedersachsen,53.228949,9.150627,4264274.0,3347083.0,,23.02,21.07,24.63,35.16,18.04,22.32,30.96,56.02,78.41
DE912000,4946105,Grasberg,Wörpe,Niedersachsen,53.176748,8.977999,4252663.0,3341423.0,,92.66,5.36,94.56,22.39,2.31,6.51,20.97,49.52,78.41
DE912010,4948105,Ahrensdorf,Giehler Bach,Niedersachsen,53.336219,8.926131,4249461.0,3359218.0,,79.18,5.65,73.79,25.01,1.03,8.98,24.25,42.92,65.81
DE912030,4961112,Bohmte,Hunte,Niedersachsen,52.38129,8.299446,4205214.0,3253778.0,,179.02,43.84,157.75,87.42,39.38,44.94,64.67,175.17,280.15
DE912090,4963101,Hoopen OP,Hunte,Niedersachsen,52.648958,8.406,4213124.0,3283393.0,,768.42,35.65,787.28,57.01,28.71,36.75,44.57,136.49,280.15
DE912100,4964115,Düste,Wagenfelder Aue,Niedersachsen,52.679465,8.536737,4222039.0,3286601.0,,198.78,31.33,199.68,40.03,29.88,34.85,38.3,53.36,92.92
DE912110,4965116,Colnrade OP,Hunte,Niedersachsen,52.828378,8.474329,4218169.0,3303255.0,,1318.19,23.04,1347.56,50.32,19.97,34.89,41.59,116.18,280.15
DE912120,4965134,Wiekau,Visbeker Aue,Niedersachsen,52.918038,8.37676,4211819.0,3313373.0,,94.81,34.37,94.02,49.05,15.86,32.37,49.32,62.94,89.19
DE912130,4965142,Huntlosen II,Hunte,Niedersachsen,53.000649,8.301096,4206947.0,3322680.0,,1710.21,15.75,1750.66,48.01,7.67,30.09,41.45,100.79,280.15
DE912140,4966112,Oberlethe,Lethe,Niedersachsen,53.067635,8.180516,4199042.0,3330328.0,,159.97,9.22,166.57,31.96,3.71,10.21,31.05,57.93,85.42
DE912150,4968102,Düwelshoop,Haaren,Niedersachsen,53.163453,8.085395,4192952.0,3341151.0,,21.59,6.74,22.77,13.73,1.18,8.06,12.54,22.9,44.85
DE912160,4969121,Hude,Berne,Niedersachsen,53.127123,8.4459,4216970.0,3336533.0,,55.02,1.99,55.44,29.18,0.94,14.39,29.11,46.11,70.67
DE912170,4976103,Dorfhagen,Drepte,Niedersachsen,53.335203,8.653675,4231310.0,3359408.0,,39.77,7.95,38.8,29.51,4.73,12.98,26.99,52.47,71.27
DE912180,4983103,Deelbrügge,Lune,Niedersachsen,53.424662,8.794655,4240868.0,3369197.0,,98.81,4.37,100.21,22.81,0.41,5.96,21.34,42.06,67.32
DE912190,4984103,Stubben,Billerbeck,Niedersachsen,53.404057,8.778516,4239756.0,3366922.0,,38.08,4.48,34.61,22.05,0.65,7.93,21.0,39.96,53.79
DE912210,4992106,Köhlener,Geeste,Niedersachsen,53.521988,8.871384,4246139.0,3379944.0,,76.69,1.82,77.36,17.13,-2.26,3.21,15.88,36.04,53.33
DE912220,4992112,Hainmühlen,Obere Wittgeeste,Niedersachsen,53.57851,8.877404,4246637.0,3386227.0,,15.32,3.67,13.2,13.71,1.24,2.34,12.09,36.87,51.48
DE912230,5648104,Zorge,Zorge,Niedersachsen,51.625098,10.627925,4364483.0,3168473.0,,31.72,313.16,31.68,534.58,312.48,407.08,545.53,625.98,699.05
DE912240,5648107,Wieda,Wieda,Niedersachsen,51.634876,10.588047,4361713.0,3169538.0,,14.08,357.73,14.69,547.84,356.89,423.2,557.41,647.52,729.44
DE912250,5934130,Köhlen,Köhlener Mühlenbach,Niedersachsen,52.939904,11.042048,4391058.0,3315089.0,,40.73,20.85,42.35,48.64,20.06,25.7,39.92,102.49,127.32
DE912270,5934165,Krammühle,Breselenzer Bach,Niedersachsen,53.041617,11.051866,4391552.0,3326416.0,,61.71,24.77,61.28,77.47,22.26,30.07,78.44,124.78,160.69
DE912280,5941119,Niendorf II S,Stederau,Niedersachsen,52.929418,10.570551,4359369.0,3313570.0,,286.88,39.95,284.26,78.44,35.95,52.07,72.23,124.29,157.03
DE912290,5941123,Niendorf II W,Wrestedter Bach,Niedersachsen,52.926197,10.564709,4358979.0,3313209.0,,61.08,41.35,59.99,75.17,37.94,45.68,67.99,118.84,142.2
DE912300,5942120,Hansen,Gerdau,Niedersachsen,52.953079,10.483288,4353483.0,3316161.0,,308.37,45.3,320.07,83.64,38.13,57.78,83.5,112.72,139.64
DE912310,5942126,Suderburg,Hardau,Niedersachsen,52.902325,10.467136,4352434.0,3310506.0,,62.49,50.52,61.26,97.39,48.28,59.78,99.59,134.31,154.87
DE912320,5944113,Oetzmühle,Wipperau,Niedersachsen,53.015514,10.655773,4365012.0,3323199.0,,201.31,47.59,209.07,73.53,42.06,52.01,69.78,104.11,152.93
DE912330,5945114,Klein Hesebeck,Röbbelbach,Niedersachsen,53.058135,10.610898,4361960.0,3327915.0,,147.49,29.24,141.06,74.96,27.93,44.86,73.3,108.16,152.27
DE912350,5945125,Bienenbüttel,Ilmenau,Niedersachsen,53.14958,10.464497,4352079.0,3338019.0,,1433.22,36.29,1460.25,73.97,13.65,42.2,70.7,114.18,157.03
DE912360,5945139,Häcklingen,Hasenburger Mühlenbach,Niedersachsen,53.212122,10.405105,4348066.0,3344954.0,,88.2,28.0,87.02,53.56,15.47,30.31,48.68,91.51,140.11
DE912370,5946106,Marienau,Neetze,Niedersachsen,53.204408,10.721575,4369218.0,3344260.0,,85.44,36.89,90.87,66.41,27.53,39.33,64.13,96.66,121.07
DE912380,5946112,Süttorf,Neetze,Niedersachsen,53.247259,10.631304,4363144.0,3348972.0,,173.73,30.5,191.61,62.91,18.33,35.32,61.42,94.54,126.05
DE912390,5948109,Thansen,Luhe,Niedersachsen,53.131498,10.137561,4330208.0,3335916.0,,131.48,49.32,134.44,95.05,46.39,65.0,95.02,124.18,175.74
DE912400,5948131,Roydorf,Luhe,Niedersachsen,53.342046,10.192111,4333796.0,3359354.0,,460.61,8.13,450.61,77.32,5.9,27.99,81.9,117.31,175.74
DE912420,5952127,Jehrden,Seeve,Niedersachsen,53.39294,10.013595,4321904.0,3365001.0,,408.67,8.99,408.47,74.53,6.02,23.71,74.16,124.0,182.82
DE912440,5958112,Emmen,Este,Niedersachsen,53.386717,9.720061,4302372.0,3364344.0,,184.6,17.08,190.96,64.21,12.97,31.14,59.79,115.3,171.52
DE912450,5963101,Oersdorf,Aue (Lühe),Niedersachsen,53.404933,9.400399,4281118.0,3366500.0,,27.52,19.28,26.28,35.76,17.56,22.83,35.41,53.54,77.47
DE912470,5965101,Daudieck,Aue (Lühe),Niedersachsen,53.492188,9.555207,4291475.0,3376136.0,,130.27,4.37,132.9,34.4,2.34,16.79,33.73,56.2,82.81
DE912490,5972105,Schwinge,Schwinge,Niedersachsen,53.541917,9.385403,4280251.0,3381752.0,,60.96,6.23,61.72,16.88,-1.54,5.14,17.02,30.99,61.35
DE912500,5972109,Hagen,Steinbeck,Niedersachsen,53.5485,9.455164,4284882.0,3382448.0,,16.18,9.13,14.46,34.1,4.52,16.67,29.02,58.39,71.06
DE912520,5981111,Ramshausen,Ramme,Niedersachsen,53.342015,9.54169,4290471.0,3359430.0,,72.48,30.49,70.71,41.92,29.98,33.62,40.06,57.03,79.81
